subcategoria,descricao_subcategoria,categoria,descricao_categoria,capitulo,descricao_capitulo,causa_violencia,causa_overdose,cid_datasus
X481,Envenenamento [intoxicação] acidental por e exposição a pesticidas - habitação coletiva,X48,Envenenamento [intoxicação] acidental por e exposição a pesticidas,XX,Causas externas de morbidade e de mortalidade,0,1,0
X486,Envenenamento [intoxicação] acidental por e exposição a pesticidas - áreas industriais e em construção,X48,Envenenamento [intoxicação] acidental por e exposição a pesticidas,XX,Causas externas de morbidade e de mortalidade,0,1,0
X488,Envenenamento [intoxicação] acidental por e exposição a pesticidas - outros locais especificados,X48,Envenenamento [intoxicação] acidental por e exposição a pesticidas,XX,Causas externas de morbidade e de mortalidade,0,1,0
X484,Envenenamento [intoxicação] acidental por e exposição a pesticidas - rua e estrada,X48,Envenenamento [intoxicação] acidental por e exposição a pesticidas,XX,Causas externas de morbidade e de mortalidade,0,1,0
X485,Envenenamento [intoxicação] acidental por e exposição a pesticidas - áreas de comércio e de serviços,X48,Envenenamento [intoxicação] acidental por e exposição a pesticidas,XX,Causas externas de morbidade e de mortalidade,0,1,0
X480,Envenenamento [intoxicação] acidental por e exposição a pesticidas - residência,X48,Envenenamento [intoxicação] acidental por e exposição a pesticidas,XX,Causas externas de morbidade e de mortalidade,0,1,0
X499,Envenenamento [intoxicação] acidental por e exposição a outras substâncias químicas nocivas e às não especificadas - local não especificado,X49,Envenenamento [intoxicação] acidental por e exposição a outras substâncias químicas nocivas e às não especificadas,XX,Causas externas de morbidade e de mortalidade,0,1,0
X493,Envenenamento [intoxicação] acidental por e exposição a outras substâncias químicas nocivas e às não especificadas - área para a prática de esportes e atletismo,X49,Envenenamento [intoxicação] acidental por e exposição a outras substâncias químicas nocivas e às não especificadas,XX,Causas externas de morbidade e de mortalidade,0,1,0
X490,Envenenamento [intoxicação] acidental por e exposição a outras substâncias químicas nocivas e às não especificadas - residência,X49,Envenenamento [intoxicação] acidental por e exposição a outras substâncias químicas nocivas e às não especificadas,XX,Causas externas de morbidade e de mortalidade,0,1,0
X494,Envenenamento [intoxicação] acidental por e exposição a outras substâncias químicas nocivas e às não especificadas - rua e estrada,X49,Envenenamento [intoxicação] acidental por e exposição a outras substâncias químicas nocivas e às não especificadas,XX,Causas externas de morbidade e de mortalidade,0,1,0
X497,Envenenamento [intoxicação] acidental por e exposição a outras substâncias químicas nocivas e às não especificadas - fazenda,X49,Envenenamento [intoxicação] acidental por e exposição a outras substâncias químicas nocivas e às não especificadas,XX,Causas externas de morbidade e de mortalidade,0,1,0
X498,Envenenamento [intoxicação] acidental por e exposição a outras substâncias químicas nocivas e às não especificadas - outros locais especificados,X49,Envenenamento [intoxicação] acidental por e exposição a outras substâncias químicas nocivas e às não especificadas,XX,Causas externas de morbidade e de mortalidade,0,1,0
X492,"Envenenamento [intoxicação] acidental por e exposição a outras substâncias químicas nocivas e às não especificadas - escolas, outras instituições e áreas de administração pública",X49,Envenenamento [intoxicação] acidental por e exposição a outras substâncias químicas nocivas e às não especificadas,XX,Causas externas de morbidade e de mortalidade,0,1,0
X496,Envenenamento [intoxicação] acidental por e exposição a outras substâncias químicas nocivas e às não especificadas - áreas industriais e em construção,X49,Envenenamento [intoxicação] acidental por e exposição a outras substâncias químicas nocivas e às não especificadas,XX,Causas externas de morbidade e de mortalidade,0,1,0
X491,Envenenamento [intoxicação] acidental por e exposição a outras substâncias químicas nocivas e às não especificadas - habitação coletiva,X49,Envenenamento [intoxicação] acidental por e exposição a outras substâncias químicas nocivas e às não especificadas,XX,Causas externas de morbidade e de mortalidade,0,1,0
X495,Envenenamento [intoxicação] acidental por e exposição a outras substâncias químicas nocivas e às não especificadas - áreas de comércio e de serviços,X49,Envenenamento [intoxicação] acidental por e exposição a outras substâncias químicas nocivas e às não especificadas,XX,Causas externas de morbidade e de mortalidade,0,1,0
X601,"Auto-intoxicação por e exposição, intencional, a analgésicos, antipiréticos e anti-reumáticos, não-opiáceos - habitação coletiva",X60,"Auto-intoxicação por e exposição, intencional, a analgésicos, antipiréticos e anti-reumáticos, não-opiáceos",XX,Causas externas de morbidade e de mortalidade,0,1,0
X603,"Auto-intoxicação por e exposição, intencional, a analgésicos, antipiréticos e anti-reumáticos, não-opiáceos - área para a prática de esportes e atletismo",X60,"Auto-intoxicação por e exposição, intencional, a analgésicos, antipiréticos e anti-reumáticos, não-opiáceos",XX,Causas externas de morbidade e de mortalidade,0,1,0
X600,"Auto-intoxicação por e exposição, intencional, a analgésicos, antipiréticos e anti-reumáticos, não-opiáceos - residência",X60,"Auto-intoxicação por e exposição, intencional, a analgésicos, antipiréticos e anti-reumáticos, não-opiáceos",XX,Causas externas de morbidade e de mortalidade,0,1,0
X606,"Auto-intoxicação por e exposição, intencional, a analgésicos, antipiréticos e anti-reumáticos, não-opiáceos - áreas industriais e em construção",X60,"Auto-intoxicação por e exposição, intencional, a analgésicos, antipiréticos e anti-reumáticos, não-opiáceos",XX,Causas externas de morbidade e de mortalidade,0,1,0
X607,"Auto-intoxicação por e exposição, intencional, a analgésicos, antipiréticos e anti-reumáticos, não-opiáceos - fazenda",X60,"Auto-intoxicação por e exposição, intencional, a analgésicos, antipiréticos e anti-reumáticos, não-opiáceos",XX,Causas externas de morbidade e de mortalidade,0,1,0
X608,"Auto-intoxicação por e exposição, intencional, a analgésicos, antipiréticos e anti-reumáticos, não-opiáceos - outros locais especificados",X60,"Auto-intoxicação por e exposição, intencional, a analgésicos, antipiréticos e anti-reumáticos, não-opiáceos",XX,Causas externas de morbidade e de mortalidade,0,1,0
X602,"Auto-intoxicação por e exposição, intencional, a analgésicos, antipiréticos e anti-reumáticos, não-opiáceos - escolas, outras instituições e áreas de administração pública",X60,"Auto-intoxicação por e exposição, intencional, a analgésicos, antipiréticos e anti-reumáticos, não-opiáceos",XX,Causas externas de morbidade e de mortalidade,0,1,0
X604,"Auto-intoxicação por e exposição, intencional, a analgésicos, antipiréticos e anti-reumáticos, não-opiáceos - rua e estrada",X60,"Auto-intoxicação por e exposição, intencional, a analgésicos, antipiréticos e anti-reumáticos, não-opiáceos",XX,Causas externas de morbidade e de mortalidade,0,1,0
X605,"Auto-intoxicação por e exposição, intencional, a analgésicos, antipiréticos e anti-reumáticos, não-opiáceos - áreas de comércio e de serviços",X60,"Auto-intoxicação por e exposição, intencional, a analgésicos, antipiréticos e anti-reumáticos, não-opiáceos",XX,Causas externas de morbidade e de mortalidade,0,1,0
X609,"Auto-intoxicação por e exposição, intencional, a analgésicos, antipiréticos e anti-reumáticos, não-opiáceos - local não especificado",X60,"Auto-intoxicação por e exposição, intencional, a analgésicos, antipiréticos e anti-reumáticos, não-opiáceos",XX,Causas externas de morbidade e de mortalidade,0,1,0
X616,"Auto-intoxicação por e exposição, intencional, a drogas anticonvulsivantes [antiepilépticos] sedativos, hipnóticos, antiparkinsonianos e psicotrópicos não classificados em outra parte - áreas industriais e em construção",X61,"Auto-intoxicação por e exposição, intencional, a drogas anticonvulsivantes [antiepilépticos] sedativos, hipnóticos, antiparkinsonianos e psicotrópicos não classificados em outra parte",XX,Causas externas de morbidade e de mortalidade,0,1,0
X613,"Auto-intoxicação por e exposição, intencional, a drogas anticonvulsivantes [antiepilépticos] sedativos, hipnóticos, antiparkinsonianos e psicotrópicos não classificados em outra parte - área para a prática de esportes e atletismo",X61,"Auto-intoxicação por e exposição, intencional, a drogas anticonvulsivantes [antiepilépticos] sedativos, hipnóticos, antiparkinsonianos e psicotrópicos não classificados em outra parte",XX,Causas externas de morbidade e de mortalidade,0,1,0
X617,"Auto-intoxicação por e exposição, intencional, a drogas anticonvulsivantes [antiepilépticos] sedativos, hipnóticos, antiparkinsonianos e psicotrópicos não classificados em outra parte - fazenda",X61,"Auto-intoxicação por e exposição, intencional, a drogas anticonvulsivantes [antiepilépticos] sedativos, hipnóticos, antiparkinsonianos e psicotrópicos não classificados em outra parte",XX,Causas externas de morbidade e de mortalidade,0,1,0
X615,"Auto-intoxicação por e exposição, intencional, a drogas anticonvulsivantes [antiepilépticos] sedativos, hipnóticos, antiparkinsonianos e psicotrópicos não classificados em outra parte - áreas de comércio e de serviços",X61,"Auto-intoxicação por e exposição, intencional, a drogas anticonvulsivantes [antiepilépticos] sedativos, hipnóticos, antiparkinsonianos e psicotrópicos não classificados em outra parte",XX,Causas externas de morbidade e de mortalidade,0,1,0
X614,"Auto-intoxicação por e exposição, intencional, a drogas anticonvulsivantes [antiepilépticos] sedativos, hipnóticos, antiparkinsonianos e psicotrópicos não classificados em outra parte - rua e estrada",X61,"Auto-intoxicação por e exposição, intencional, a drogas anticonvulsivantes [antiepilépticos] sedativos, hipnóticos, antiparkinsonianos e psicotrópicos não classificados em outra parte",XX,Causas externas de morbidade e de mortalidade,0,1,0
X618,"Auto-intoxicação por e exposição, intencional, a drogas anticonvulsivantes [antiepilépticos] sedativos, hipnóticos, antiparkinsonianos e psicotrópicos não classificados em outra parte - outros locais especificados",X61,"Auto-intoxicação por e exposição, intencional, a drogas anticonvulsivantes [antiepilépticos] sedativos, hipnóticos, antiparkinsonianos e psicotrópicos não classificados em outra parte",XX,Causas externas de morbidade e de mortalidade,0,1,0
